form_id,sample_number,establishment_id,establishment_number,establishment_name,establishment_state,project_code,project_name,collection_date,sample_source_name,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g
103052727,300245589,3873,M5842+P5842+V5842,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103054772,300245976,3877,M7048+P7048,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103059565,300245664,3879,P7085+V7085,"Tyson Foods, Inc",OK,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,251,NULL,NULL,NULL,NULL,NULL,16050,785,NULL,NULL,NULL
103059564,300245680,3879,P7085+V7085,"Tyson Foods, Inc",OK,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Negative,NULL,665,<10,NULL,NULL,NULL
103055109,300245228,3879,P7085+V7085,"Tyson Foods, Inc",OK,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103054828,300245732,3881,P7101,"Tyson Foods, Inc.",AR,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,15500,542,NULL,NULL,NULL
103054829,300245704,3881,P7101,"Tyson Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,<10,<10,NULL,NULL,NULL
103057914,300244903,3906,P13584+V13584,George's Further Processing,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103053285,300244878,3923,M19719+P19719,Twin Rivers Foods,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103054967,300245872,3937,P27+V27,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103055060,300245997,4030,M13170+P13170+V13170,Oklahoma City Meat Company,OK,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103054951,300245905,4093,P19865+V19865,House of Raeford Farms of LA,LA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,14150,570,NULL,NULL,NULL
103054950,300245900,4093,P19865+V19865,House of Raeford Farms of LA,LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,21,<10,NULL,NULL,NULL
103049994,300244938,4119,M10+P7212+V10,Buckhead Meat & Seafood of Houston.,TX,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103054580,300245625,4141,P206+V206,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103053091,300244947,4180,M2213A+P2213A,Buckhead Meat of San Antonio,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103057555,300247032,4244,M7091A+P7091A,Pilgrim's Pride Corporation,TX,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103053807,300244949,4270,M7231+P7231,HEB Meat Plant,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103055310,300244955,4373,M13598+P13598,Lionshare LLC,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103053821,300244971,4489,P517,Mar-Jac Poultry-MS,MS,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,36000,785,NULL,NULL,NULL
103053811,300244968,4489,P517,Mar-Jac Poultry-MS,MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,120,<10,NULL,NULL,NULL
103052559,300244927,4499,P6651,Tyson Foods Inc.,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103052434,300245587,4499,P6651,Tyson Foods Inc.,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103052492,300245783,4505,P519,Amick Farms LLC,MS,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,4600,570,NULL,NULL,NULL
103052491,300245779,4505,P519,Amick Farms LLC,MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,33,<10,NULL,NULL,NULL
103052493,300245599,4505,P519,Amick Farms LLC,MS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103053770,300245267,4506,P548,"JCG  Foods of Alabama, LLC",AL,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10450,580,NULL,NULL,NULL
103053776,300245249,4506,P548,"JCG  Foods of Alabama, LLC",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,73,<10,NULL,NULL,NULL
103054839,300246293,4507,P758,"Tyson Foods, Inc",MS,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,30000,3900,NULL,NULL,NULL
103054838,300246281,4507,P758,"Tyson Foods, Inc",MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,21,<10,NULL,NULL,NULL
103057934,300245261,4509,P1235,Wayne Farms LLC,AL,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,16000,640,NULL,NULL,NULL
103057933,300245245,4509,P1235,Wayne Farms LLC,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,44,<10,NULL,NULL,NULL
103056236,300245259,4514,P6638,Pilgrim's Pride Corporation,AL,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9050,1400,NULL,NULL,NULL
103056238,300245244,4514,P6638,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,10,<10,NULL,NULL,NULL
103056387,300245960,4514,P6638,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103054984,300245221,4515,P6666,"Koch Foods of Gadsden, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103052367,300245614,4530,P18557,"Sanderson Farms, Inc.",MS,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,17850,280,NULL,NULL,NULL
103052369,300245607,4530,P18557,"Sanderson Farms, Inc.",MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,<10,<10,NULL,NULL,NULL
103052410,300246270,4567,P1307,Mar-Jac Poultry-AL,AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103060182,300244942,4807,M751+P1049,Pitman Farms Inc. (Moroni Turkey Processing),UT,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2022-10-03,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103059762,300245224,5204,P2882,Perdue Foods LLC,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103054602,300245003,5314,M6154+P6154,Caggiano Company,CA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103053645,300245223,5333,P7632,"Foster Poultry Farms, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103053024,300244956,5343,P8107+V8107,Squab Producers Of California,CA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48000,690,NULL,NULL,NULL
103053021,300244960,5343,P8107+V8107,Squab Producers Of California,CA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,21,<10,NULL,NULL,NULL
103055811,300244945,5822,M17967+P17967,"Los Altos Beef, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103024787,300245644,5970,M1542+P1542,Isernio's Sausage Co.,WA,F_CH_COM01,Follow-up sampling of Comminuted Chicken,2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103055328,300245225,6036,P6164A,"Foster Poultry Farms, LLC",WA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103059615,300244860,6390,P533,Free Bird Chicken,PA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18500,1600,NULL,NULL,NULL
103059614,300244859,6390,P533,Free Bird Chicken,PA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,10,<10,NULL,NULL,NULL
103057877,300245700,6413,M1015+P1015+V1015,"Empire Kosher Poultry, Inc.",PA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36000,1290,NULL,NULL,NULL
103057878,300245697,6413,M1015+P1015+V1015,"Empire Kosher Poultry, Inc.",PA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,<10,<10,NULL,NULL,NULL
103057893,300245218,6812,M9792+P9792,Stoltzfus Meats Inc.,PA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103054387,300245851,6847,M9977+P1325,"Tyson Foods, Inc.",PA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,36500,4800,NULL,NULL,NULL
103054385,300245847,6847,M9977+P1325,"Tyson Foods, Inc.",PA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,505,<10,NULL,NULL,NULL
103056690,300244870,6972,P529+V529,Pilgrim's Pride Corporation,WI,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,30000,7300,NULL,NULL,NULL
103056688,300244871,6972,P529+V529,Pilgrim's Pride Corporation,WI,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,517,<10,NULL,NULL,NULL
103055079,300244831,7117,M10017+P10017,Bert Hazekamp & Son Inc.,MI,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103057077,300245000,7606,M20826+P20826+V20826,Griggstown Quail Farm,NJ,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900,<10,NULL,NULL,NULL
103057079,300244998,7606,M20826+P20826+V20826,Griggstown Quail Farm,NJ,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,<10,10,NULL,NULL,NULL
103053775,300244931,7947,M21494+P21494,CCP Poultry & Meat Corp.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103055273,300244883,7963,M21342+P21342,"WanRong Trading Corp., DBA Taihe Trading Corp.",NY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103052974,300244838,7996,P211,"Palmetto Pigeon Plant, Inc.",SC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,1130,120,NULL,NULL,NULL
103054481,300245956,8015,M21498+P21498,Ozark Mountain Poultry Inc.,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103059390,300244828,8250,M20887+P20887,Crescent Foods,IL,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103057838,300245270,9259,M27389+P27389+V27389,Pitman Farms,CA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,39000,59,NULL,NULL,NULL
103057839,300245256,9259,M27389+P27389+V27389,Pitman Farms,CA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,390,10,NULL,NULL,NULL
103059485,300245687,9420,P20699A,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103053953,300245226,9524,M33885+P31851,Chee Foo International Inc,AZ,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103053315,300244943,9584,M31932+P31932,Certified Meat Products,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103059051,300245826,9808,P32182,"Sanderson Farms, Inc.",GA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,28000,2250,NULL,NULL,NULL
103059024,300245756,9808,P32182,"Sanderson Farms, Inc.",GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,32,<10,NULL,NULL,NULL
103060134,300245682,12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103052407,300244833,13257,P33900+V33900,"Foster Poultry Farms, LLC",LA,EX_CHCAR_RH1,Exploratory Young Chicken Carcass Rehang Sampling,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,NULL,12950,740,NULL,NULL,NULL
103052408,300244834,13257,P33900+V33900,"Foster Poultry Farms, LLC",LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2022-10-03,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,33,<10,NULL,NULL,NULL
103055598,300244932,13261,M33901+P33901,"Foster Poultry Farms, LLC",LA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2022-10-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
