"","establishment_id","rolling_window","start_date","end_date","n_pos","n_pos_adj","percent_pos","percent_pos_adj","n_neg","percent_neg","total_sample_no","n_pos_breast","n_neg_breast","n_pos_leg","n_neg_leg","n_pos_wing","n_neg_wing","rw_category","establishment_size"
"5652",5609,"2","2024-09-01","2025-08-30",1,0,4.16666666666667,0,23,95.8333333333333,24,0,3,1,13,0,7,"1","Small"
"5653",5609,"3","2024-07-28","2025-07-26",1,0,4,0,24,96,25,0,3,1,13,0,8,"1","Small"
"5654",5609,"4","2024-06-30","2025-06-28",1,0,4.16666666666667,0,23,95.8333333333333,24,0,4,1,12,0,7,"1","Small"
"5655",5609,"5","2024-06-02","2025-05-31",1,0,4.34782608695652,0,22,95.6521739130435,23,0,3,1,12,0,7,"1","Small"
"5656",5609,"6","2024-04-28","2025-04-26",1,0,4.54545454545455,0,21,95.4545454545455,22,0,2,1,11,0,8,"1","Small"
"5657",5609,"7","2024-03-31","2025-03-29",1,0,4.54545454545455,0,21,95.4545454545455,22,0,2,1,10,0,9,"1","Small"
"5658",5609,"8","2024-02-25","2025-02-22",1,0,4.76190476190476,0,20,95.2380952380952,21,0,1,1,10,0,9,"1","Small"
"5659",5609,"9","2024-01-28","2025-01-25",1,0,4.54545454545455,0,21,95.4545454545455,22,0,1,1,10,0,10,"1","Small"
"5660",5609,"10","2023-12-31","2024-12-28",1,0,4.54545454545455,0,21,95.4545454545455,22,0,1,1,11,0,9,"1","Small"
"5661",5609,"11","2023-12-03","2024-11-30",0,0,0,0,22,100,22,0,1,0,12,0,9,"1","Small"
"5662",5609,"12","2023-10-29","2024-10-26",1,0,4.34782608695652,0,22,95.6521739130435,23,0,1,1,10,0,11,"1","Small"
"5663",5609,"13","2023-10-01","2024-09-28",1,0,4.54545454545455,0,21,95.4545454545455,22,0,1,1,10,0,10,"1","Small"
"5664",5609,"14","2023-09-03","2024-08-31",1,0,4.54545454545455,0,21,95.4545454545455,22,0,1,1,9,0,11,"1","Small"
"5665",5609,"15","2023-07-30","2024-07-27",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,0,1,2,8,0,10,"1","Small"
"5666",5609,"16","2023-07-02","2024-06-29",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,10,0,10,"1","Small"
"5667",5609,"17","2023-05-28","2024-05-25",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,9,0,11,"1","Small"
"5668",5609,"18","2023-04-30","2024-04-27",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,10,0,10,"1","Small"
"5669",5609,"19","2023-04-02","2024-03-30",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,0,0,2,10,0,9,"1","Small"
"5670",5609,"20","2023-02-26","2024-02-24",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,0,0,2,10,0,9,"1","Small"
"5671",5609,"21","2023-01-29","2024-01-27",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,0,0,2,11,0,8,"1","Small"
"5672",5609,"22","2023-01-01","2023-12-30",2,1,9.52380952380952,4.76190476190476,19,90.4761904761905,21,0,0,2,11,0,8,"1","Small"
"5673",5641,"1","2024-09-29","2025-09-27",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"5674",5641,"2","2024-09-01","2025-08-30",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,0,0,2,21,0,0,"1","Small"
"5675",5641,"3","2024-07-28","2025-07-26",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"5676",5641,"4","2024-06-30","2025-06-28",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"5677",5641,"5","2024-06-02","2025-05-31",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,0,0,2,21,0,0,"1","Small"
"5678",5641,"6","2024-04-28","2025-04-26",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"5679",5641,"7","2024-03-31","2025-03-29",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"5680",5641,"8","2024-02-25","2025-02-22",2,1,9.09090909090909,4.54545454545455,20,90.9090909090909,22,0,0,2,20,0,0,"1","Small"
"5681",5641,"9","2024-01-28","2025-01-25",2,1,10,5,18,90,20,0,0,2,18,0,0,"1","Small"
"5682",5641,"10","2023-12-31","2024-12-28",2,1,11.1111111111111,5.55555555555556,16,88.8888888888889,18,0,0,2,16,0,0,"1","Small"
"5683",5641,"11","2023-12-03","2024-11-30",2,1,12.5,6.25,14,87.5,16,0,0,2,14,0,0,"1","Small"
"5684",5641,"12","2023-10-29","2024-10-26",1,0,7.14285714285714,0,13,92.8571428571429,14,0,0,1,13,0,0,"1","Small"
"5685",5641,"13","2023-10-01","2024-09-28",1,0,8.33333333333333,0,11,91.6666666666667,12,0,0,1,11,0,0,"1","Small"
"5686",5641,"14","2023-09-03","2024-08-31",1,0,9.09090909090909,0,10,90.9090909090909,11,0,0,1,10,0,0,"1","Small"
"5687",5641,"15","2023-07-30","2024-07-27",1,0,10,0,9,90,10,0,0,1,9,0,0,"1","Small"
"5688",5641,"16","2023-07-02","2024-06-29",1,0,12.5,0,7,87.5,8,0,0,1,7,0,0,NA,"Small"
"5689",5641,"17","2023-05-28","2024-05-25",1,0,16.6666666666667,0,5,83.3333333333333,6,0,0,1,5,0,0,NA,"Small"
"5690",5641,"18","2023-04-30","2024-04-27",0,0,0,0,4,100,4,0,0,0,4,0,0,NA,"Small"
"5691",5641,"19","2023-04-02","2024-03-30",0,0,0,0,2,100,2,0,0,0,2,0,0,NA,"Small"
